name	kind	query	description	comment	url	source
Z970066232	SMILES	CCOC=1C=C(C)C=CC1S(=O)(=O)N2CCCC2	""	"ENAMINE library"	""	ENAMINE
Z416329374	SMILES	CN1C=C(C=N1)S(=O)(=O)N2CCCCC2	""	"ENAMINE library"	""	ENAMINE
Z813074264	SMILES	O=C(NC=1C=CN=CC1)N2CCN(CC3CC3)CC2	""	"ENAMINE library"	""	ENAMINE
Z751587982	SMILES	CC(C)(C)C1=NC(CN2CCCS2(=O)=O)=CS1	""	"ENAMINE library"	""	ENAMINE
Z167717178	SMILES	COCCN1C(=O)NC2(CCCCC=3C=CC=CC32)C1=O	""	"ENAMINE library"	""	ENAMINE
Z816115798	SMILES	FC=1C=CC(=CC1)C2(CCOCC2)C(=O)N3CCOCC3	""	"ENAMINE library"	""	ENAMINE
Z667180540	SMILES	CC1=NC(CNC(=O)C2=CC=CS2)=CS1	""	"ENAMINE library"	""	ENAMINE
Z827571496	SMILES	CC1CN(CC2CCCN2C(=O)NC3CC3)CC(C)O1	""	"ENAMINE library"	""	ENAMINE
Z90503792	SMILES	CN1C=C(CNC2CCCCC2)C=N1	""	"ENAMINE library"	""	ENAMINE
Z295452462	SMILES	Cl.FC(F)(F)CNC(=O)C1CCCNC1	""	"ENAMINE library"	""	ENAMINE
Z1201625038	SMILES	BrC=1C=NC2=NC=CN2C1	""	"ENAMINE library"	""	ENAMINE
Z1166112264	SMILES	CC1=NN=C(O1)C2(CCOCC2)C=3C=CC=CC3Cl	""	"ENAMINE library"	""	ENAMINE
Z219736526	SMILES	FC(F)(F)CNC(=O)N1CCN(CC1)C=2C=CN=CC2	""	"ENAMINE library"	""	ENAMINE
Z28206092	SMILES	CN1N=C(C=CC1=O)C(=O)OC=2C=CC=CC2Cl	""	"ENAMINE library"	""	ENAMINE
Z1219062169	SMILES	CN1C=CN=C1C(O)(C2CC2)C3=NC=CN3C	""	"ENAMINE library"	""	ENAMINE
Z1222343825	SMILES	COC=1C=CC=C(C1)N2C=CC=N2	""	"ENAMINE library"	""	ENAMINE
Z274553682	SMILES	O=S(=O)(N1CCCCC1)N2C=CN=C2	""	"ENAMINE library"	""	ENAMINE
Z1097086259	SMILES	C1COCC(N1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z274555532	SMILES	O=C(N(C=1C=CC=CC1)C=2C=CC=CC2)N3C=CN=C3	""	"ENAMINE library"	""	ENAMINE
Z274553684	SMILES	CC=1N=C(C)N(CCC2=NC=3C=CC=CC3N2)N1	""	"ENAMINE library"	""	ENAMINE
Z274555730	SMILES	CN(C)C(=O)N1N=NC=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z992916522	SMILES	C1CN2C(=NN=C2CN1)C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z963456796	SMILES	OC(=O)C=1C=CC(OC2CCC2)=CC1	""	"ENAMINE library"	""	ENAMINE
Z1270443752	SMILES	Cl.CNC=1C=NNC(=O)C1	""	"ENAMINE library"	""	ENAMINE
Z852323130	SMILES	Cl.COC(=O)C1NCCC=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z1171979415	SMILES	OC(=O)C1=CSC2=CN=CN12	""	"ENAMINE library"	""	ENAMINE
Z733984682	SMILES	CC=1C=C(C(=O)NC=2C=CC=C(C)N2)N(C)N1	""	"ENAMINE library"	""	ENAMINE
Z271135276	SMILES	Cl.FC=1C=CC=C(Cl)C1CC2CNC2	""	"ENAMINE library"	""	ENAMINE
Z57376600	SMILES	CC=1N=C(N)C=CC1Br	""	"ENAMINE library"	""	ENAMINE
Z756099104	SMILES	CC(=O)C=1C=CC(=CC1)C=2C=CN=CC2	""	"ENAMINE library"	""	ENAMINE
Z274553726	SMILES	CN(C)S(=O)(=O)N1N=C(C)C(C)=C1C	""	"ENAMINE library"	""	ENAMINE
Z1303983565	SMILES	CCN1CC2=C(C(NC(=O)N2C)C=3C=CC=C(F)C3)C1=O	""	"ENAMINE library"	""	ENAMINE
Z594274154	SMILES	CN1C=C(C=N1)N2CCNCC2	""	"ENAMINE library"	""	ENAMINE
Z1203747325	SMILES	Cl.O[C@H]1CNC[C@@H](O)C1	""	"ENAMINE library"	""	ENAMINE
Z104483034	SMILES	OC=1C=CC=2SC(=O)OC2C1	""	"ENAMINE library"	""	ENAMINE
Z979767074	SMILES	Cl.CC(N)CC1CCOCC1	""	"ENAMINE library"	""	ENAMINE
Z1198180606	SMILES	CCC=1NN=C(N)C1Br	""	"ENAMINE library"	""	ENAMINE
Z1098230195	SMILES	CC(O)C(C)C=1C=CC=2C=CC=CC2N1	""	"ENAMINE library"	""	ENAMINE
Z1170058136	SMILES	CC=1C=CC=C(N1)C2=NC(=NO2)C3CC3	""	"ENAMINE library"	""	ENAMINE
Z732783652	SMILES	CN1C=C(C=N1)C=2C=CC=C(N)N2	""	"ENAMINE library"	""	ENAMINE
Z336080882	SMILES	Cl.OCC(CO)C1CCNC1	""	"ENAMINE library"	""	ENAMINE
Z1198163959	SMILES	Cl.COC(=O)C1COCCN1	""	"ENAMINE library"	""	ENAMINE
Z1196081107	SMILES	CC=1N=CN(CC(=C)Br)C1C	""	"ENAMINE library"	""	ENAMINE
Z731931866	SMILES	CC=1C=C(NN1)C(=O)NCC=2C=CC=C(F)C2	""	"ENAMINE library"	""	ENAMINE
Z57248456	SMILES	CC1=CC=C(CCC(=O)O)O1	""	"ENAMINE library"	""	ENAMINE
Z1251355911	SMILES	CC(C)(C)C=1N=CSC1C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z194745698	SMILES	CCSC1=NN=C(C2=CC=CS2)N1C	""	"ENAMINE library"	""	ENAMINE
Z1269531022	SMILES	CC1=NC(C)=C(O1)C(=O)NC2CCCC2	""	"ENAMINE library"	""	ENAMINE
Z372839300	SMILES	Cl.C(C1CCN1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z335442452	SMILES	COC1=CSC(=C1)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z899897916	SMILES	CC=1C=C(NN1)C(=O)N2CCN(CC2)C3CC3	""	"ENAMINE library"	""	ENAMINE
Z1082385310	SMILES	CC1=CSC(=N1)C2CCCCN2C(=O)C=3C=COC3	""	"ENAMINE library"	""	ENAMINE
Z381359988	SMILES	OC(=O)CCC1=CC(Br)=CS1	""	"ENAMINE library"	""	ENAMINE
Z56772143	SMILES	OC1(C(=O)NC=2C1=CC=C3C=CC=CC23)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z1266854734	SMILES	COC=1C=CC(F)=CC1C(F)(F)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z991479938	SMILES	CN(C)CC=1C=CN=C(N)C1	""	"ENAMINE library"	""	ENAMINE
Z1192370603	SMILES	CC(OC=1C=CC=NC1N)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z317025360	SMILES	Cl.FC=1C=CC(=CC1)C2CCCCN2	""	"ENAMINE library"	""	ENAMINE
Z1332813298	SMILES	C(OC=1C=CN=CC1)C2CCCCO2	""	"ENAMINE library"	""	ENAMINE
Z1193046150	SMILES	CCC1=CSC(=N1)C2CCCN(C2)C(=O)C3=CC=CO3	""	"ENAMINE library"	""	ENAMINE
Z1295686052	SMILES	CC(O)CC=1C=C(F)C=C(Br)C1	""	"ENAMINE library"	""	ENAMINE
Z854068074	SMILES	Cl.CNCC=1SC=CC1Br	""	"ENAMINE library"	""	ENAMINE
Z1241732448	SMILES	CC1CSCCN1C(=O)NC=2C=CN=CC2	""	"ENAMINE library"	""	ENAMINE
Z1198164339	SMILES	Cl.COC(=O)CC1CNCCO1	""	"ENAMINE library"	""	ENAMINE
Z1105485701	SMILES	Cl.CN1N=C2CCNCC2=CC1=O	""	"ENAMINE library"	""	ENAMINE
Z540350074	SMILES	OCC#CC=1C=CC(Cl)=CC1	""	"ENAMINE library"	""	ENAMINE
Z223953444	SMILES	CC1=CC(C)=C(C(=O)NC=2C=CC(Cl)=CC2F)C(=O)N1	""	"ENAMINE library"	""	ENAMINE
Z359529070	SMILES	CC(C)C1=NNC(=N1)C(C)C	""	"ENAMINE library"	""	ENAMINE
Z57150977	SMILES	Cl.OC1CN=C2C=CC=CN2C1	""	"ENAMINE library"	""	ENAMINE
Z1255378941	SMILES	O=C1COC=2C=CC=NC2N1	""	"ENAMINE library"	""	ENAMINE
Z854062340	SMILES	OC(=O)C=1C=CC(=O)N(C1)C=2C=CC=C(Br)C2	""	"ENAMINE library"	""	ENAMINE
Z1197889953	SMILES	Cl.NC=1C=C(CCC=2C=CC=CC2)C=CN1	""	"ENAMINE library"	""	ENAMINE
Z854055940	SMILES	CC=1C=C(N)N(CC=2C=CC=CN2)N1	""	"ENAMINE library"	""	ENAMINE
Z1198157043	SMILES	O=C1COC=2N=CC=CC2N1	""	"ENAMINE library"	""	ENAMINE
Z1336468390	SMILES	CC(C)C(C(=O)N)C=1C=CC=NC1	""	"ENAMINE library"	""	ENAMINE
Z445907196	SMILES	Cl.Cl.NCC(N1CCOCC1)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z858035722	SMILES	Cl.NC=1C=CC(OC=2C=CC=C(N2)C(F)(F)F)=CC1	""	"ENAMINE library"	""	ENAMINE
Z1172097926	SMILES	OC1CCCS(=O)(=O)C1	""	"ENAMINE library"	""	ENAMINE
Z425813626	SMILES	NC1=NC=2C=NC=CC2S1	""	"ENAMINE library"	""	ENAMINE
Z445210562	SMILES	C1NC(CC=2C=CC=CC12)C3=NC=CN3	""	"ENAMINE library"	""	ENAMINE
Z1142535554	SMILES	OC(=O)C=1OC=CC1Br	""	"ENAMINE library"	""	ENAMINE
Z271013070	SMILES	Cl.COC1CCCCCC1N	""	"ENAMINE library"	""	ENAMINE
Z778072976	SMILES	Cl.COC(=O)C1CNCCO1	""	"ENAMINE library"	""	ENAMINE
Z1268606221	SMILES	OC(=O)C1(CC2CC3C1)CC(C2)(C3)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z1264601744	SMILES	CN(C(=O)C1CC2CCC1O2)C=3C=CC=4C=CC=CC4N3	""	"ENAMINE library"	""	ENAMINE
Z1333127365	SMILES	CC=1C=NC=C(C1)N2C=CN=C2	""	"ENAMINE library"	""	ENAMINE
Z1198175968	SMILES	O=C1COC=2C=CN=CC2N1	""	"ENAMINE library"	""	ENAMINE
Z1354601902	SMILES	O=C1CSC=2C=CN=CC2N1	""	"ENAMINE library"	""	ENAMINE
Z1238786833	SMILES	CCS(=O)C1CCCCC1N	""	"ENAMINE library"	""	ENAMINE
Z45627740	SMILES	FC=1C(Cl)=CC=CC1NS(=O)(=O)C2=CC=CS2	""	"ENAMINE library"	""	ENAMINE
Z85890941	SMILES	OC(=O)C1CCCN1C(=O)C=2C=CC(Br)=CC2	""	"ENAMINE library"	""	ENAMINE
Z368591556	SMILES	BrC=1C=CC=C2CNCCC12	""	"ENAMINE library"	""	ENAMINE
Z239137330	SMILES	NC=1C=CC(=C(Cl)C1)N2C=NC=N2	""	"ENAMINE library"	""	ENAMINE
Z239604662	SMILES	Cl.NCC=1C=CC=C(OC2CCCC2)C1	""	"ENAMINE library"	""	ENAMINE
Z851811508	SMILES	NC=1C=CN=C(SC=2C=CC=CN2)C1	""	"ENAMINE library"	""	ENAMINE
Z317080806	SMILES	Cl.NC1CCSCC1	""	"ENAMINE library"	""	ENAMINE
Z970074618	SMILES	FC=1C=CC(Br)=C(C1)C=2N=NNN2	""	"ENAMINE library"	""	ENAMINE
Z450468488	SMILES	CC1=CC=C(S1)C2CC2C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z425810472	SMILES	CS(=O)(=O)C=1C=CC=NC1	""	"ENAMINE library"	""	ENAMINE
Z267556492	SMILES	CC(C)NC=1C=CC(=CC1)S(=O)(=O)C	""	"ENAMINE library"	""	ENAMINE
Z266487940	SMILES	Cl.CC(C)NC=1C=CC(C)=CC1	""	"ENAMINE library"	""	ENAMINE
Z425834062	SMILES	Cl.FC=1C=CC(=CC1)C2=NOC(=N2)C3CCCNC3	""	"ENAMINE library"	""	ENAMINE
Z963404492	SMILES	FC=1C=CC=C(C1)C2CNC(=O)C2	""	"ENAMINE library"	""	ENAMINE
Z916847046	SMILES	OC(=O)C1CSC=2C=CC=CC2O1	""	"ENAMINE library"	""	ENAMINE
Z839856696	SMILES	CC1=CSC(NC(=O)CN2C=CN=C2)=N1	""	"ENAMINE library"	""	ENAMINE
Z316300476	SMILES	Cl.Cl.NCC1(CCCC1)N2CCOCC2	""	"ENAMINE library"	""	ENAMINE
Z361348202	SMILES	Cl.Cl.CC(N1CCNCC1)C(=O)NCC#C	""	"ENAMINE library"	""	ENAMINE
Z57970249	SMILES	Cl.NCCSC1CCCC1	""	"ENAMINE library"	""	ENAMINE
Z332376194	SMILES	NC=1C=CC(OC=2C=CC(F)=CC2)=CN1	""	"ENAMINE library"	""	ENAMINE
Z424782930	SMILES	Cl.NCC1COCCO1	""	"ENAMINE library"	""	ENAMINE
Z600451638	SMILES	OC1CCCC1N2CCNCC2	""	"ENAMINE library"	""	ENAMINE
Z1184939079	SMILES	CS(=O)C1=NN=CN1CC2=CC=C(Cl)S2	""	"ENAMINE library"	""	ENAMINE
Z594273968	SMILES	Cl.Cl.COCC(C)N1CCNCC1	""	"ENAMINE library"	""	ENAMINE
Z816662468	SMILES	O=C(N1CC2CCC1C2)C=3C=CC(NC4CC4)=NC3	""	"ENAMINE library"	""	ENAMINE
Z54751542	SMILES	Cl.NCC=1C=CC=C2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z361925944	SMILES	NC1=NC=2C(OC(F)F)=CC=CC2S1	""	"ENAMINE library"	""	ENAMINE
Z431529080	SMILES	CN1C=C(C=N1)N2C(=O)C=CC2=O	""	"ENAMINE library"	""	ENAMINE
Z419084966	SMILES	NCC(O)CC=1C=CC=CC1	""	"ENAMINE library"	""	ENAMINE
Z352258052	SMILES	Cl.CC(N)C(=O)N1CCSCC1	""	"ENAMINE library"	""	ENAMINE
Z1037511920	SMILES	Cl.CC1=NN(C(F)F)C(C)=C1N	""	"ENAMINE library"	""	ENAMINE
Z995118516	SMILES	Cl.Cl.CCN1C=NN=C1CCN	""	"ENAMINE library"	""	ENAMINE
Z1065583284	SMILES	Cl.C1CNCC=2C=CSC2C1	""	"ENAMINE library"	""	ENAMINE
Z838963342	SMILES	CC(C)CC1=C(C)NN=C1N	""	"ENAMINE library"	""	ENAMINE
Z385401474	SMILES	CN1NC(CC(C)(C)C)=CC1=N	""	"ENAMINE library"	""	ENAMINE
Z453430346	SMILES	Cl.Cl.CN1C(CCN)=NC=2C(F)=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z1070301634	SMILES	CC(=O)N1CCCC[C@H]1C#C	""	"ENAMINE library"	""	ENAMINE
Z56875618	SMILES	CC=1N=C2C=CC=CN2C1C3=NN=CO3	""	"ENAMINE library"	""	ENAMINE
Z994992734	SMILES	CC1CNC(=O)N(C1=O)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z409022620	SMILES	Cl.Cl.CCN(C)C=1C=C(CN)C=CN1	""	"ENAMINE library"	""	ENAMINE
Z931477230	SMILES	Cl.NC1CC(C1)C=2C=CC(F)=C(Br)C2	""	"ENAMINE library"	""	ENAMINE
Z361885210	SMILES	Cl.COC1CNC(C1)C(=O)OC	""	"ENAMINE library"	""	ENAMINE
Z1165164633	SMILES	OC(=O)CCC=1C=CN=C2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z839521356	SMILES	CC=1C=NN(CC2CCNCC2)C1	""	"ENAMINE library"	""	ENAMINE
Z733332994	SMILES	FC=1C=CC=C(C1)N2C(=O)C3CCCN3C2=O	""	"ENAMINE library"	""	ENAMINE
Z1198179941	SMILES	ClC=1C=CC=2OCCNC2C1	""	"ENAMINE library"	""	ENAMINE
Z1198178447	SMILES	ClC=1C=CN=C2C=CSC12	""	"ENAMINE library"	""	ENAMINE
Z979465434	SMILES	NC(=NC=1C=CC=CC1)N2CCCCC2	""	"ENAMINE library"	""	ENAMINE
Z317037262	SMILES	Cl.CCOCC1CCCNC1	""	"ENAMINE library"	""	ENAMINE
Z431570984	SMILES	Cl.CNCCNS(=O)(=O)C	""	"ENAMINE library"	""	ENAMINE
Z300081624	SMILES	CNS(=O)(=O)C1CCCNC1	""	"ENAMINE library"	""	ENAMINE
Z1190031301	SMILES	CCOC(=O)C1=CN2CCCNC2=N1	""	"ENAMINE library"	""	ENAMINE
Z1142707096	SMILES	Cl.Cl.NCC1CN(CCO1)C2CC2	""	"ENAMINE library"	""	ENAMINE
Z359373504	SMILES	CC1=NC=CN1C=2C=CN=CC2N	""	"ENAMINE library"	""	ENAMINE
Z1187714389	SMILES	Cl.Cl.CC(C)C1=NC(=CS1)C(C)N	""	"ENAMINE library"	""	ENAMINE
Z1186445343	SMILES	CC=1C=NN(C1)C2CCN(CC2)C(=O)C=3C=CC=CC3O	""	"ENAMINE library"	""	ENAMINE
Z1198158777	SMILES	OC(=O)C1SCCC=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z1224459039	SMILES	Cl.CC1=NC=C(C(=O)O)N1C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z1171182724	SMILES	Cl.NC1(CCOCC1)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z1209392579	SMILES	NC1=CC(=NS1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z384977106	SMILES	Cl.Cl.FC(F)(F)C1CCNCCN1	""	"ENAMINE library"	""	ENAMINE
Z802540782	SMILES	Cl.Cl.CCN1C=C(CN)C=N1	""	"ENAMINE library"	""	ENAMINE
Z808662270	SMILES	Cl.Cl.NC(CC=C)C=1C=CN=CC1	""	"ENAMINE library"	""	ENAMINE
Z406353964	SMILES	NC1=NC(CC=2C=CC=CC2F)=CS1	""	"ENAMINE library"	""	ENAMINE
Z931366354	SMILES	Cl.NCC1=CN(N=N1)C=2C=CC=CC2Cl	""	"ENAMINE library"	""	ENAMINE
Z1126977999	SMILES	O=C(N1CCS(=O)CC1)C2=CC=CS2	""	"ENAMINE library"	""	ENAMINE
Z274555440	SMILES	CC1=NN(C(=O)N2CCOCC2)C(C)=C1C	""	"ENAMINE library"	""	ENAMINE
Z1255629514	SMILES	CN(C=1C=NN(C)C1)S(=O)(=O)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z362118692	SMILES	OC(=O)CC=1C=C(F)C=CC1F	""	"ENAMINE library"	""	ENAMINE
Z432419536	SMILES	Cl.CC1(C)CNCCCO1	""	"ENAMINE library"	""	ENAMINE
Z1217214789	SMILES	Cl.COC(=O)C1C(N)C2CCC1C2	""	"ENAMINE library"	""	ENAMINE
Z385458112	SMILES	Br.Br.NCC=1C=CC(O)=NC1	""	"ENAMINE library"	""	ENAMINE
Z994267478	SMILES	Cl.Cl.CC1=CN=C(S1)N2CCNCC2	""	"ENAMINE library"	""	ENAMINE
Z803130600	SMILES	C1NC=2C=CC=CC2CC1N3C=CC=N3	""	"ENAMINE library"	""	ENAMINE
Z729840398	SMILES	CC(C)C(C(=O)O)N1C=C(Br)C=N1	""	"ENAMINE library"	""	ENAMINE
Z368591440	SMILES	Cl.Cl.NCCC1=NC=CN1	""	"ENAMINE library"	""	ENAMINE
Z320116522	SMILES	Cl.C1CC(=CCN1)C2=CC=CS2	""	"ENAMINE library"	""	ENAMINE
Z1037511948	SMILES	NC=1C=CC(=CC1)C2=NC=CN2C(F)F	""	"ENAMINE library"	""	ENAMINE
Z1198333715	SMILES	CC=1C=CC(=CC1)C2CSCCN2	""	"ENAMINE library"	""	ENAMINE
Z513733776	SMILES	O=C(C1CCCC1)C=2C=CC=CN2	""	"ENAMINE library"	""	ENAMINE
Z1095337606	SMILES	OC(=O)C=1C=CC=C(C1)C2=CSC=N2	""	"ENAMINE library"	""	ENAMINE
Z513798082	SMILES	Cl.CC=1C=CC=C(CC(N)C2CC2)C1	""	"ENAMINE library"	""	ENAMINE
Z1267860904	SMILES	Cl.NC1CCS(=O)C1	""	"ENAMINE library"	""	ENAMINE
Z199451856	SMILES	Cl.O=C(C1CCNCC1)N2CCCC2	""	"ENAMINE library"	""	ENAMINE
Z295462532	SMILES	Cl.C(C1CCNCC1)C=2C=CC=CN2	""	"ENAMINE library"	""	ENAMINE
Z255150134	SMILES	Cl.Cl.NC1CCC=2NN=CC2C1	""	"ENAMINE library"	""	ENAMINE
Z414834440	SMILES	Cl.Cl.NC1CCC=2N=CC=CC2C1	""	"ENAMINE library"	""	ENAMINE
Z56835180	SMILES	CN1C(=C2C=CC(=N)C=C2)NC=3C=CC=CC13	""	"ENAMINE library"	""	ENAMINE
Z385373444	SMILES	OC(=O)C1=CN=C(S1)C=2C=CSC2	""	"ENAMINE library"	""	ENAMINE
Z381477530	SMILES	FC(F)(F)C=1C=CC=C(NC(=O)C2COCCO2)C1	""	"ENAMINE library"	""	ENAMINE
Z1215218577	SMILES	CCN(C)C(=O)NC=1C=CC(=CC1)C=2N=CC=C(C)N2	""	"ENAMINE library"	""	ENAMINE
Z1227757796	SMILES	CC(C)N1C=CC(CC(=O)O)=N1	""	"ENAMINE library"	""	ENAMINE
Z1221461747	SMILES	OC(=O)C=1C=CC=2CCCCC2N1	""	"ENAMINE library"	""	ENAMINE
Z335859726	SMILES	OC(=O)C(F)(F)C=1C=CC(Br)=CC1	""	"ENAMINE library"	""	ENAMINE
Z978935216	SMILES	O=C1NCCNC1C2=CC=CS2	""	"ENAMINE library"	""	ENAMINE
Z751584898	SMILES	CC(C)(C)C1=NC(CN2C(=O)C3CCCN3C2=O)=CS1	""	"ENAMINE library"	""	ENAMINE
Z991556368	SMILES	Cl.NC=1C=CC=C(C1)C(F)F	""	"ENAMINE library"	""	ENAMINE
Z440609990	SMILES	CNC1CCN(CC1)C2CCOCC2	""	"ENAMINE library"	""	ENAMINE
Z454097540	SMILES	CC(C)NC(=O)C=1C=C(C)N(N1)C(C)(C)C	""	"ENAMINE library"	""	ENAMINE
Z103731532	SMILES	NC(=O)C1CCN(CC=C)CC1	""	"ENAMINE library"	""	ENAMINE
Z762199256	SMILES	FC=1C=CC=CC1C(=O)N2CCCS2(=O)=O	""	"ENAMINE library"	""	ENAMINE
Z253340862	SMILES	CCN1N=CC=C1NC(=O)C2CCC=CC2	""	"ENAMINE library"	""	ENAMINE
Z31197063	SMILES	C(NC=1C=NC=CN1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z979458044	SMILES	Br.CN=C(N)NCCC=1C=CC(Cl)=CC1	""	"ENAMINE library"	""	ENAMINE
Z900718490	SMILES	FC=1C=CC(NC(=O)N2CCN(CC2)C3CC3)=C(F)C1	""	"ENAMINE library"	""	ENAMINE
Z367534292	SMILES	CN1C=C(NC(=O)C2CCCC2)C=N1	""	"ENAMINE library"	""	ENAMINE
Z54409288	SMILES	CC1CN(CC(C)O1)C(=O)C=2C(C)=NOC2C	""	"ENAMINE library"	""	ENAMINE
Z898955422	SMILES	CC(NC(=O)C=1C(F)=CC=CC1F)C=2C=C(C)OC2C	""	"ENAMINE library"	""	ENAMINE
Z805566092	SMILES	CCS(=O)(=O)N1CCN(CC1)C(=O)C2=CC=CS2	""	"ENAMINE library"	""	ENAMINE
Z790121236	SMILES	CC(CC=1C=CSC1)NC(=O)N2CC(C)OC(C)C2	""	"ENAMINE library"	""	ENAMINE
Z63998815	SMILES	CC1=NNC(C)=C1CC(=O)NC=2C=CC(F)=CC2C	""	"ENAMINE library"	""	ENAMINE
Z198152524	SMILES	O=C1CSC2=NC(=CN2N1)C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z1238750013	SMILES	NC=1C=CC=CC1C(=O)C2CCCC2	""	"ENAMINE library"	""	ENAMINE
Z1250080853	SMILES	CC(O)(CN)C=1C=CSC1	""	"ENAMINE library"	""	ENAMINE
Z964968894	SMILES	C1CN=C(N1)C2=NNC=3C=CC=CC23	""	"ENAMINE library"	""	ENAMINE
Z594284188	SMILES	CN1CCN2[C@@H](C1)C=3C=CC=CC3CC=4C=CC=NC24	""	"ENAMINE library"	""	ENAMINE
Z57160161	SMILES	C=1C=CC(=NC1)C=2C=CC=CN2	""	"ENAMINE library"	""	ENAMINE
Z1151211563	SMILES	CC1=NOC(OCC2=CC=C(Cl)S2)=N1	""	"ENAMINE library"	""	ENAMINE
Z45654195	SMILES	CS(=O)(=O)NC=1C=CC=CN1	""	"ENAMINE library"	""	ENAMINE
Z56800700	SMILES	FC=1C=CC(=CC1)C2=NN=C3C=CC=CN23	""	"ENAMINE library"	""	ENAMINE
Z445131282	SMILES	FC(F)(F)C1=CNC(=N1)C2CCNCC2	""	"ENAMINE library"	""	ENAMINE
Z382816116	SMILES	OC(=O)C=1SC=2C=CC=C(F)C2C1CN3C=CC=N3	""	"ENAMINE library"	""	ENAMINE
Z381381430	SMILES	CN1C=C(C=N1)C2=CSC(N)=N2	""	"ENAMINE library"	""	ENAMINE
Z385412932	SMILES	FC=1C=CC(=CC1)C(=O)C=2C=CC=NC2	""	"ENAMINE library"	""	ENAMINE
Z1139739268	SMILES	CC=1N=C(CN2CCC3=C(C2)N=CN3C)OC1C	""	"ENAMINE library"	""	ENAMINE
Z804946086	SMILES	Cl.C#CCN1C=CN=C1C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z381414642	SMILES	CN1C=C(COC=2C=CC(O)=CC2)C=N1	""	"ENAMINE library"	""	ENAMINE
Z48850645	SMILES	CCOC(=O)C=1SC(C)=NC1C	""	"ENAMINE library"	""	ENAMINE
Z992282928	SMILES	O=C1SNC=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z1065610130	SMILES	OCC1=NC=CN1CC(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z1250620264	SMILES	FC=1C=CC(NS(=O)(=O)N2CCCC2)=CC1F	""	"ENAMINE library"	""	ENAMINE
Z1190031300	SMILES	BrC=1C=CC=CC1C2=NC=NO2	""	"ENAMINE library"	""	ENAMINE
Z335295280	SMILES	BrC=1C=CC(CC2=NN=NN2)=CC1	""	"ENAMINE library"	""	ENAMINE
Z55903471	SMILES	CN1C=CN=C1SCC(=O)O	""	"ENAMINE library"	""	ENAMINE
Z1134990277	SMILES	CC=1C=C(CN2C=CC(C)=CC2=O)ON1	""	"ENAMINE library"	""	ENAMINE
Z168823622	SMILES	COC(=O)CN1C=NC=2C=CSC2C1=O	""	"ENAMINE library"	""	ENAMINE
Z756135896	SMILES	CN1C=C(C=N1)C(O)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z804946100	SMILES	Cl.CC=1N=C(C)N(CC#C)N1	""	"ENAMINE library"	""	ENAMINE
Z444895936	SMILES	CC1=NC=2CCN(CC=3C=CC=CC3)CC2C(=O)N1	""	"ENAMINE library"	""	ENAMINE
Z384974262	SMILES	COCC1=C(SC=2C=CC=CC12)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z1201622714	SMILES	OC(=O)C1CCN1CC=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z732745054	SMILES	CN1C=C(C=N1)C=2C=CC=C(C2)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z316101224	SMILES	CC(C)(C)C(=O)N1CSCC1C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z446011260	SMILES	CNC1(CCC=2C=CC=CC21)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z1037338368	SMILES	O=C(C1CCOCC1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z609980392	SMILES	CS(=O)C=1C=CC=C(N)C1	""	"ENAMINE library"	""	ENAMINE
